fates_allom_d2bl1,fates_maintresp_leaf_ryan1991_baserate,fates_maintresp_nonleaf_baserate,fates_cnp_store_ovrflw_frac,fates_cnp_vmax_nh4
0.18793587174348583,5.73547094188381e-06,1.1487975951903844e-06,1.3426853707414839,8.905466877501802e-08
0.11452905811623248,2.461923847695404e-06,1.649799599198405e-06,7.354709418837698,1.0287687773848661e-07
0.20795591182364578,5.05210420841687e-06,1.4473947895791647e-06,4.128256513026035,6.794651132981132e-08
0.12416833667334672,3.0571142284569326e-06,1.3031062124248547e-06,6.152304609218445,2.104000642120275e-08
0.37034068136272097,2.550100200400816e-06,1.57765531062125e-06,7.895791583166361,5.67336610875196e-08
0.12194388777555112,4.170340681362754e-06,1.3311623246493039e-06,2.745490981963922,8.932966202896297e-09
0.39555110220440387,4.55611222444893e-06,1.0786573146292615e-06,4.148296593186356,1.9340157697661464e-07
0.23390781563126053,2.285571142284581e-06,1.1848697394789619e-06,4.22845691382764,1.8378120858382033e-08
0.20647294589178208,3.332665330661344e-06,1.4253507014028117e-06,0.1002004008016032,1.2545176144820482e-07
0.17384769539078068,2.9028056112224623e-06,8.842685370741495e-07,5.6513026052104225,4.583404475339755e-09
0.30064128256512707,5.746492985971987e-06,1.0506012024048124e-06,9.158316633266576,3.465631139397911e-09
0.15605210420841628,1.0841683366733476e-06,1.7339679358717524e-06,6.873747494989996,1.4537068745158218e-08
0.12787575150300598,1.965931863727464e-06,1.0285571142284595e-06,4.829659318637266,6.007277775191063e-09
0.22278557114228278,4.401803607214459e-06,1.4654308617234534e-06,7.555110220440906,1.3525281194153306e-08
0.3325250501001966,4.974949899799635e-06,9.423847695390799e-07,0.14028056112224446,2.4230811121945124e-07
0.0648496993987976,2.021042084168346e-06,1.018537074148299e-06,0.7014028056112228,3.861696593350839e-09
0.3933266533066083,4.269539078156342e-06,1.0225450901803632e-06,4.288577154308602,3.272995687480531e-08
0.13084168336673338,2.3406813627254632e-06,1.4133266533066193e-06,7.294589178356735,5.000487693921524e-08
0.17681362725450808,5.537074148296634e-06,8.22144288577155e-07,3.887775551102187,7.503202322221332e-08
0.25911823647294346,5.107214428857752e-06,1.0125250501002028e-06,9.899799599198449,1.2773484897791362e-07
0.20128256513025913,4.952905811623282e-06,8.4619238476954e-07,9.45891783567139,9.65836361564754e-08
0.08264529058116234,7.424849699398796e-07,8.441883767535079e-07,2.344689378757513,1.6591383841294045e-07
0.11675350701402808,5.92284569138281e-06,8.902805611222458e-07,2.845691382765524,3.5606664308363043e-09
0.30953907815630927,5.823647294589222e-06,1.6297595190380841e-06,4.308617234468923,2.2341950919293244e-07
0.030741482965931863,1.82264529058117e-06,1.2710420841683414e-06,0.18036072144288573,1.1360495378540841e-07
0.24428857715430644,3.7625250501002256e-06,1.3552104208416889e-06,2.885771543086165,3.549705242517407e-08
0.33030060120240107,1.8667334669338758e-06,1.3291583166332718e-06,4.90981963927855,4.22611514389484e-09
0.10266533066132266,7.755511022044086e-07,1.2289579158316677e-06,2.9058116232464855,2.5889351625310665e-08
0.16865731462925773,2.0541082164328754e-06,1.7359719438877845e-06,1.7034068136272558,9.688187822227608e-09
0.32881763527053737,2.5721442885771687e-06,1.1027054108216465e-06,1.1422845691382773,3.1006127399693034e-08
0.09080160320641284,4.434869739478989e-06,8.662324649298608e-07,8.036072144288607,7.778787862446394e-08
0.10711422845691385,4.8977955911824e-06,9.70440881763529e-07,9.058116232464972,2.0415401099160175e-07
0.19535070140280433,1.1392785571142299e-06,1.603707414829667e-06,0.6012024048096195,1.1293276201596956e-08
0.24280561122244274,1.1062124248497005e-06,1.2489979959919885e-06,4.168336673346677,2.2141384599736183e-07
0.07967935871743488,1.558116232464935e-06,1.5836673346693462e-06,8.496993987975987,1.115744190067163e-07
0.03963927855711423,4.589178356713459e-06,8.562124248497004e-07,7.5350701402805855,1.664261662552381e-08
0.07078156312625251,3.2224448897795794e-06,1.112725450901807e-06,9.739478957915882,3.517839121310008e-08
0.13751503006012003,3.597194388777579e-06,1.236973947895796e-06,0.8617234468937881,9.177927946473271e-09
0.36589178356712987,1.6352705410821703e-06,1.7139278557114316e-06,1.4028056112224458,9.953859417432415e-09
0.06855711422845692,2.120240480961934e-06,1.1347695390781598e-06,9.378757515030106,2.7328706719481546e-08
0.2568937875751479,5.658316633266575e-06,1.3451903807615285e-06,9.47895791583171,5.045784292616258e-08
0.18867735470941768,3.2665330661322852e-06,1.1467935871743523e-06,0.9018036072144294,5.639797238061665e-09
0.36144288577153877,4.919839679358753e-06,1.3491983967935926e-06,2.20440881763527,6.693812234096502e-09
0.3399398797595151,5.504008016032105e-06,9.66432865731465e-07,5.1503006012024,1.2432556623962576e-07
0.15679358717434813,1.3046092184368767e-06,8.421843687374758e-07,1.7835671342685384,1.1191895133682282e-08
0.20498997995991838,2.1092184368737577e-06,8.642284569138287e-07,7.17434869739481,2.3584083257515229e-07
0.12935871743486968,2.483967935871757e-06,1.6938877755511108e-06,0.9218436873747501,1.9225723472824985e-08
0.09228456913827657,5.33066132264529e-07,1.5495991983968009e-06,3.286573146292574,1.916653882869674e-07
0.33178356713426477,1.7565130260521112e-06,1.210921843687379e-06,1.683366733466935,1.1672025355551423e-07
0.3132464929859685,5.316633266533105e-06,1.0706412825651332e-06,1.743486973947897,8.236616243030248e-09
0.3547695390781521,5.625250501002046e-06,1.6457915831663408e-06,0.12024048096192383,2.15504241772541e-07
0.19683366733466803,1.5691382765531115e-06,8.682364729458929e-07,5.190380761523042,7.873489337994641e-09
0.32436873747494627,2.924849699398815e-06,1.1447895791583202e-06,8.7975951903808,9.232556271469576e-08
0.08857715430861725,8.967935871743485e-07,1.3131262525050151e-06,8.957915831663367,2.452580484173361e-08
0.33326653306612847,1.5470941883767586e-06,8.161322645290587e-07,5.3106212424849675,1.199209817539961e-07
0.39851703406813127,2.1753507014028164e-06,8.622244488977966e-07,7.595190380761548,2.9373089002327434e-08
0.08190380761523047,8.527054108216431e-07,8.502004008016041e-07,2.605210420841679,1.2029128756101005e-08
0.053727454909819644,4.324649298597224e-06,9.524048096192403e-07,6.693386773547108,1.2138093851360557e-08
0.19757515030059988,7.975951903807613e-07,1.7159318637274637e-06,8.617234468937912,1.4406567770292772e-08
0.0752304609218437,2.5611222444889923e-06,9.083166332665345e-07,6.713426853707429,7.0025321948548445e-09
0.3443887775551062,2.968937875751521e-06,1.6197394789579237e-06,8.256513026052136,2.1812786000763643e-08
0.07152304609218438,4.1593186372745775e-06,7.860721442885775e-07,8.476953907815666,4.3678488185788484e-08
0.3962925851703357,3.6082164328657553e-06,8.141282565130267e-07,2.1843687374749496,2.3372366169953221e-07
0.3429058116232425,5.437875751503046e-06,1.2550100200400848e-06,2.0440881763527066,5.5719623687545346e-08
0.37330661322644837,2.4509018036072277e-06,1.3011022044088226e-06,0.26052104208416826,1.8544597893471567e-08
0.24503006012023829,1.1723446893787592e-06,1.2029058116232506e-06,7.795591182364757,1.1463403701015199e-07
0.19238476953907693,7.645290581162323e-07,1.701903807615239e-06,6.132264529058124,6.67320594089329e-08
0.2984168336673315,3.090180360721462e-06,1.407314629258523e-06,6.6733466933867875,2.5577957312742914e-07
0.19090180360721323,4.941883767535106e-06,1.4934869739479025e-06,6.05210420841684,1.899447855672654e-07
0.261342685370739,4.666332665330694e-06,1.1828657314629298e-06,8.016032064128286,6.208747334096328e-08
0.24132264529057904,6.873747494989979e-07,9.163326653306628e-07,4.048096192384752,8.311227105690022e-09
0.16198396793587108,5.008016032064164e-06,8.321643286573154e-07,5.070140280561117,9.923217364967826e-08
0.13825651302605188,5.162324649298635e-06,1.4734468937875817e-06,4.068136272545073,1.9931866151902852e-08
0.10859719438877757,1.2605210420841709e-06,1.263026052104213e-06,3.5070140280560986,7.391847869215242e-09
0.042605210420841685,4.886773547094223e-06,1.4373747494990042e-06,5.83166332665331,4.569294880809442e-08
0.23909819639278349,3.982965931863754e-06,1.6117234468937954e-06,2.1242484969939883,5.794452985489463e-09
0.14196392785571113,4.512024048096224e-06,7.900801603206417e-07,6.392785571142295,3.054596782939205e-09
0.23613226452905609,1.2715430861723473e-06,1.4153306613226513e-06,1.6232464929859731,3.955379003436076e-08
0.34957915831662917,1.2825651302605238e-06,1.1047094188376786e-06,0.5210420841683369,1.9053131893347667e-08
0.19016032064128138,2.671342685370757e-06,1.138777555110224e-06,9.198396793587218,3.2536296238599114e-09
0.28432865731462637,5.757515030060163e-06,8.982965931863741e-07,1.0621242484969946,1.5576446481330998e-07
0.3784969939879713,5.151302605210458e-06,9.544088176352724e-07,8.837675350701442,3.827029689114404e-09
0.08783567134268538,4.776553106212459e-06,1.4594188376753571e-06,7.094188376753526,4.461071988274522e-09
0.13677354709418818,4.18136272545093e-06,1.4173346693386834e-06,8.737474949899838,5.953349736485778e-09
0.34661322645290177,3.046092184368756e-06,1.4714428857715496e-06,6.3326653306613325,2.295461676038027e-07
0.3814629258516987,3.431863727454932e-06,7.9809619238477e-07,1.6633266533066144,2.512078594687513e-07
0.21685370741482798,5.944889779559163e-06,1.1748496993988015e-06,1.1222444889779566,2.565693987264129e-08
0.11601202404809621,2.307615230460934e-06,9.303607214428874e-07,6.27254509018037,3.423946904046491e-08
0.20424849699398653,5.140280561122282e-06,7.5e-07,6.412825651302616,1.436221845944372e-07
0.21092184368737318,2.8587174348697565e-06,7.620240480961925e-07,7.955911823647324,1.397888639408255e-07
0.2939679358717404,3.409819639278579e-06,1.2209418837675394e-06,6.372745490981974,1.4149069871438658e-08
0.09895791583166334,4.534068136272577e-06,9.94488977955914e-07,4.4488977955911695,2.990764772383205e-08
0.08412825651302606,5.470941883767575e-06,9.624248496994007e-07,6.192384769539086,7.325490382028496e-09
0.3073146292585137,4.456913827655342e-06,1.750000000000009e-06,6.833667334669355,1.3771426808002863e-08
0.31547094188376407,3.1232464929859913e-06,1.6778557114228541e-06,6.452905811623258,3.75862671350548e-09
0.23539078156312424,3.4979959919839907e-06,1.3151302605210472e-06,5.631262525050102,4.9555977281176014e-08
0.10637274549098198,5.9118236472946334e-06,1.114729458917839e-06,9.01803607214433,4.137801875189916e-08
0.291002004008013,4.787575150300635e-06,1.4353707414829722e-06,8.55711422845695,6.341260873453308e-09
0.14122244488977928,1.7454909819639348e-06,1.3912825651302664e-06,0.6813627254509022,6.877371410163831e-09
0.06040080160320642,1.3927855711422883e-06,1.2750501002004056e-06,5.791583166332669,4.100656341383988e-08
0.21907815631262353,1.0070140280561125e-06,8.822645290581174e-07,9.759519038076203,8.089397876375128e-09
0.3265931863727418,3.233466933867756e-06,1.5636272545090254e-06,3.847695390781546,2.5348340983419886e-07
0.22871743486973758,6.653306613226452e-07,1.0485971943887803e-06,2.6452905811623197,2.11652395147073e-07
0.13973947895791558,1.6242484969939938e-06,1.5856713426853783e-06,0.6412825651302608,1.4022052008069396e-08
0.09450901803607216,4.313627254509048e-06,8.782565130260533e-07,8.416833667334704,2.3797718170805274e-07
0.32140280561121887,4.291583166332695e-06,1.2249498997996035e-06,7.134268537074168,1.0135008984772664e-08
0.2583767535070116,4.7214428857715765e-06,1.6598196392785654e-06,4.428857715430849,1.493570740844531e-08
0.18052104208416733,3.3436873747495204e-06,1.5375751503006084e-06,6.653306613226467,2.1745637319533232e-07
0.3013827655310589,1.3707414829659354e-06,1.0966933867735503e-06,5.290581162324647,2.963916325476094e-08
0.29174348697394487,5.661322645290581e-07,1.042585170340684e-06,7.014028056112243,1.2470947302945877e-08
0.39110220440881277,4.8647294589178704e-06,1.62575150300602e-06,2.2244488977955905,3.082266652983923e-09
0.29026052104208117,3.7845691382765785e-06,1.5355711422845763e-06,8.216432865731495,4.751748596178136e-09
0.07745490981963929,2.4398797595190513e-06,1.2089178356713469e-06,9.819639278557165,2.135696348629931e-07
0.3458717434869699,5.492985971943928e-06,9.183366733466949e-07,2.1442885771543088,2.8078120463545054e-08
0.18496993987975843,3.0791583166332855e-06,1.0866733466933898e-06,9.91983967935877,1.9515349282072065e-07
0.1182364729458918,2.8807615230461094e-06,1.0766533066132294e-06,6.232464929859728,1.543661489035564e-07
0.036673346693386774,1.4148296593186412e-06,1.1528056112224486e-06,0.7414829659318641,4.076393073364223e-09
0.379979959919835,5.459919839679399e-06,1.2890781563126302e-06,0.7815631262525055,5.107213300098497e-09
0.34216432865731067,4.677354709418871e-06,1.4914829659318705e-06,8.937875751503046,8.162675170854576e-09
0.20869739478957763,2.7154308617234626e-06,1.6638276553106295e-06,5.571142284569139,9.775947653412929e-09
0.05817635270541083,1.6683366733466996e-06,8.081162324649304e-07,8.717434869739517,3.614306071392014e-08
0.3191783567134233,1.359719438877759e-06,1.1588176352705448e-06,7.7154308617234735,1.32835350999804e-08
0.3532865731462884,3.7294589178356962e-06,9.343687374749516e-07,7.975951903807645,2.0663944785168352e-08
0.0485370741482966,2.2525050100200516e-06,1.6698396793587258e-06,8.877755511022084,5.439991484762373e-09
0.3903607214428809,2.5390781563126394e-06,1.234969939879764e-06,9.979959919839732,9.864502451429094e-09
0.26653306613226196,3.87274549098199e-06,1.4273547094188438e-06,1.0821643286573153,2.6517411545905547e-07
0.10340681362725453,4.445891783567165e-06,1.6337675350701483e-06,3.5871743486973804,1.0569798987214693e-07
0.24058116232464719,5.881763527054108e-07,1.287074148296598e-06,5.050100200400796,9.429607084301275e-09
0.18200400801603103,4.478957915831695e-06,1.307114228456919e-06,3.667334669338662,1.6148554660478927e-07
0.3577354709418795,1.5911823647294644e-06,1.0586172344689407e-06,0.1603206412825651,2.6999999999999233e-07
0.16494989979959848,5.834669338677398e-06,9.223446893787591e-07,2.024048096192386,1.2320948101781143e-07
0.22723446893787388,2.065130260521052e-06,1.0345691382765557e-06,7.214428857715451,5.231111187776969e-08
0.25763527054107976,3.652304609218461e-06,9.283567134268553e-07,3.386773547094176,3.9912085517463496e-08
0.16717434869739403,1.7675350701402877e-06,1.6417835671342766e-06,5.230460921843684,3.21449531973696e-08
0.03,1.921843687374758e-06,8.281563126252512e-07,5.210420841683363,1.7513805275284806e-07
0.3043486973947863,5.4268537074148695e-06,9.884769539078178e-07,0.4008016032064129,3.486259066018347e-08
0.09006012024048098,4.236472945891813e-06,8.96292585170342e-07,2.4448897795591154,1.2248045999982468e-08
0.29322645290580857,2.0100200400801696e-06,1.5596192384769613e-06,2.8056112224448833,7.920353459931748e-08
0.3844288577154261,3.850701402805637e-06,1.5075150300601271e-06,9.879759519038128,7.172409365899115e-08
0.14567134268537038,1.7785571142284641e-06,1.2910821643286622e-06,3.6472945891783417,3.15704056688351e-08
0.27394789579158046,2.186372745490993e-06,1.5936873747495067e-06,0.42084168336673355,3.780998591215752e-08
0.3977755511021994,4.831663326653341e-06,1.409318637274555e-06,2.0040080160320657,1.799407265562136e-07
0.11749498997995994,5.801603206412869e-06,1.6217434869739558e-06,1.0020040080160326,4.027362659733698e-08
0.39999999999999497,5.371743486973987e-06,1.3752505010020097e-06,9.779559118236524,1.0762157994219963e-07
0.31991983967935517,1.8446893787575228e-06,1.2510020040080206e-06,5.030060120240475,1.3123762180952e-07
0.08486973947895793,4.5230460921844e-06,1.1968937875751544e-06,3.7675350701402643,7.237380178469336e-08
0.21537074148296428,1.337675350701406e-06,1.0546092184368765e-06,1.0220440881763533,4.610685546920989e-08
0.16569138276553033,2.428857715430875e-06,1.5095190380761592e-06,2.2645290581162314,1.3605785580442623e-07
0.17236472945891698,1.8557114228456993e-06,1.1728456913827694e-06,3.346693386773535,2.3871203503425444e-08
0.15160320641282518,4.412825651302636e-06,1.6377755511022125e-06,3.4068136272544964,2.2748550467552831e-07
0.13603206412825633,5.636272545090222e-06,1.309118236472951e-06,6.913827655310638,1.6345152379991038e-08
0.2806212424849671,3.5861723446894024e-06,7.820641282565133e-07,4.388777555110207,5.01592877523844e-09
0.15753507014027998,7.314629258517033e-07,8.48196392785572e-07,4.9699398797595125,4.3813363647773825e-09
0.3087975951903774,1.4919839679358764e-06,1.3171342685370793e-06,8.156312625250532,3.3627484876271376e-08
0.10414829659318639,3.960921843687401e-06,1.3512024048096247e-06,0.5010020040080162,4.113318819905044e-09
0.07893787575150302,5.440881763527054e-07,7.660320641282567e-07,7.274549098196414,5.278496874674728e-08
0.04927855711422846,2.869739478957933e-06,1.7299599198396883e-06,6.252505010020049,1.5484281846137096e-08
0.37923847695390317,3.9168336673346955e-06,1.0726452905811653e-06,7.034068136272563,1.4623595434028893e-07
0.03222444889779559,3.751503006012049e-06,7.700400801603208e-07,6.73346693386775,7.99209947635152e-08
0.05446893787575151,5.845691382765575e-06,1.3692384769539134e-06,6.553106212424862,3.7248850796956136e-09
0.17310621242484883,5.1843687374749876e-06,8.101202404809625e-07,9.078156312625293,6.398702780440241e-09
0.14715430861723408,4.809619238476988e-06,8.201402805611229e-07,4.509018036072132,2.2818796059408977e-08
0.07819639278557115,2.3186372745491103e-06,1.6157314629258596e-06,1.3827655310621252,2.6043448707220176e-07
0.2509619238476931,4.633266533066165e-06,1.4033066132264588e-06,0.7214428857715435,4.150579055964678e-09
0.13529058116232448,7.094188376753506e-07,1.4233466933867797e-06,3.0460921843687285,2.220975531495786e-08
0.32288577154308257,1.238476953907818e-06,1.2469939879759564e-06,5.511022044088176,7.36909273668676e-08
0.22945891783566943,1.943887775551111e-06,1.2169338677354752e-06,1.4428857715430872,4.970900193032516e-09
0.1019238476953908,2.7815631262525213e-06,9.964929859719461e-07,3.987975951903789,8.386513826088315e-09
0.23168336673346498,5.592184368737516e-06,8.582164328657325e-07,6.973947895791601,1.6442441038338884e-07
0.3310420841683329,4.7434869739479295e-06,9.063126252505024e-07,2.925851703406806,2.1422911975742003e-08
0.27098196392785306,6.432865731462925e-07,1.2329659318637318e-06,8.677354709418875,1.0991855156980727e-08
0.2776553106212397,3.8066132264529314e-06,1.5215430861723517e-06,5.971943887775557,1.865497796254111e-07
0.3992585170340631,4.567134268537106e-06,1.259018036072149e-06,3.246492985971933,1.8823962890042413e-07
0.0381563126252505,3.0350701402805797e-06,1.5475951903807688e-06,5.250501002004005,1.2928993428054696e-08
0.19312625250500878,5.382765531062164e-06,9.143286573146308e-07,5.911823647294594,1.6294835312433136e-07
0.28136272545089897,2.362725450901816e-06,9.023046092184383e-07,5.9919839679358775,4.213105432131633e-08
0.3147294589178322,2.3296593186372868e-06,1.1928857715430902e-06,7.054108216432884,1.6198420025806942e-08
0.2657915831663301,3.354709418837697e-06,1.068637274549101e-06,7.8757515030060405,4.487624919593595e-08
0.24577154308617014,4.820641282565165e-06,1.4974949899799667e-06,7.915831663326682,5.521942207621415e-08
0.10118236472945893,3.4208416833667556e-06,1.7319639278557203e-06,1.863727454909821,5.828942389058411e-08
0.08931863727454911,1.0731462925851712e-06,1.7199398797595278e-06,4.68937875751502,1.6893329235375367e-07
0.23464929859719239,2.3737474949899926e-06,1.381262525050106e-06,4.529058116232453,2.3162549691572214e-07
0.26356713426853456,2.0320641282565225e-06,8.001002004008021e-07,0.04008016032064128,4.2643971382578124e-09
0.2539278557114205,4.225450901803636e-06,1.5916833667334746e-06,3.8276553106212257,5.1376121558769204e-08
0.35699398797594767,3.83967935871746e-06,1.0946893787575182e-06,10.000000000000053,7.802808098728738e-09
0.09821643286573148,3.993987975951931e-06,1.066633266533069e-06,6.5130260521042205,5.7766152880766516e-08
0.0670741482965932,4.875751503006047e-06,1.553607214428865e-06,9.418837675350748,2.4450304378327506e-07
0.19386773547094063,1.117234468937877e-06,1.238977955911828e-06,2.785571142284563,3.373132369364782e-09
0.2969338677354678,5.559118236472987e-06,1.0265531062124274e-06,1.4629258517034078,7.065964185911035e-09
0.08116232464929861,5.261523046092223e-06,1.1307615230460957e-06,1.162324649298598,4.780031675772268e-08
0.07448897795591183,4.7104208416834e-06,1.2049098196392827e-06,4.729458917835662,1.7672452962816691e-07
0.17829659318637178,8.19639278557114e-07,1.3532064128256568e-06,7.615230460921869,3.1954753982905597e-09
0.03370741482965932,5.6472945891783986e-06,7.960921843687379e-07,6.933867735470959,3.43451976129658e-09
0.38517034068135797,1.436873747494994e-06,1.3952905811623305e-06,5.931863727454915,3.658307800722014e-09
0.04408817635270541,8.747494989979958e-07,1.0145290581162349e-06,2.705410821643281,7.639752558399709e-08
0.17533066132264438,1.4258517034068177e-06,1.3471943887775605e-06,5.390781563126251,1.871258295016051e-08
0.055951903807615236,2.605210420841698e-06,1.5395791583166404e-06,7.494989979959944,1.8049636823782292e-08
0.16346693386773478,4.126252505010048e-06,1.67384769539079e-06,1.9639278557114244,4.251269578850732e-08
0.35402805611222027,5.955911823647339e-06,9.764529058116253e-07,0.6212424849699402,4.926275837701879e-09
0.06336673346693387,4.9639278557114585e-06,1.2269539078156356e-06,6.613226452905825,1.0893179981213664e-08
0.0730060120240481,4.093186372745519e-06,1.0606212424849728e-06,0.4609218436873749,3.967592877875655e-09
0.2643086172344664,1.6903807615230525e-06,1.405310621242491e-06,5.410821643286572,8.539139384414858e-09
0.17014028056112143,3.575150300601226e-06,1.140781563126256e-06,3.707414829659303,1.507100156095861e-08
0.032965931863727455,5.966933867735516e-06,1.6397795591182446e-06,3.1262525050100103,3.0271753085702848e-09
0.3621843687374706,1.580160320641288e-06,9.68436873747497e-07,9.338677354709464,5.5891681153332165e-09
0.06929859719438879,5.019038076152341e-06,1.4674348697394855e-06,0.3006012024048096,6.379004954895946e-08
0.21166332665330503,2.6823647294589332e-06,1.3872745490982022e-06,3.4468937875751373,7.19455715688248e-09
0.057434869739478964,5.250501002004046e-06,7.720440881763529e-07,8.757515030060159,1.6053004905213813e-08
0.09599198396793589,3.5200400801603436e-06,1.2990981963927906e-06,0.5811623246492988,3.5818600209503895e-08
0.30805611222444557,4.115230460921872e-06,1.064629258517037e-06,8.276553106212457,1.3362600579331653e-07
0.20202404809619098,3.2004008016032265e-06,8.241482965931871e-07,6.793587174348713,3.2244214082829982e-09
0.36737474949899357,5.713426853707457e-06,1.7039078156312712e-06,1.5831663326653318,2.2613949044979018e-08
0.29619238476953597,5.515030060120281e-06,8.922845691382779e-07,7.154308617234489,7.2597285938041026e-09
0.21611222444889613,5.338677354709458e-06,1.1548096192384806e-06,9.23847695390786,4.9111107448132296e-08
0.25466933867735236,5.283567134268576e-06,1.48146292585171e-06,3.0861723446893694,2.9109403329733362e-08
0.24206412825651089,1.998997995991993e-06,1.4493987975951967e-06,4.088176352705394,7.849251515934662e-08
0.11082164328657317,1.9108216432865816e-06,1.3732464929859776e-06,9.659318637274598,6.754447705087553e-09
0.13158316633266523,3.509018036072167e-06,1.6538076152304691e-06,4.869739478957908,2.8589112146308006e-08
0.040380761523046094,3.6853707414829904e-06,9.984969939879782e-07,9.559118236472994,2.430563380881668e-08
